datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,lat,lon,solar_on,wind_on,Hour,Minute,var0,var1,var2,sem0,sem1,sem2,min0,min1,max0,max1
2021-07-31 00:15:00+00:00,4.95e-11,13.43730903,-11.1,0,-7.93,51.8336647,5.2137814,0,1,0,15,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 00:30:00+00:00,4.95e-11,13.50863695,-11.75,0,-7.93,51.8336647,5.2137814,0,1,0,30,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 00:45:00+00:00,1.24e-11,13.57996488,-11.37,0,-7.9,51.8336647,5.2137814,0,1,0,45,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 01:00:00+00:00,-2.47e-11,13.6512928,-11.97,0,-7.95,51.8336647,5.2137814,0,1,1,0,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 01:15:00+00:00,-6.18e-11,13.50142527,-11.79,0,-7.95,51.8336647,5.2137814,0,1,1,15,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 01:30:00+00:00,-9.9e-11,13.35155773,-11.64,0,-7.85,51.8336647,5.2137814,0,1,1,30,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 01:45:00+00:00,-7.42e-11,13.2016902,-12.36,0,-7.9,51.8336647,5.2137814,0,1,1,45,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 02:00:00+00:00,-4.95e-11,13.05182266,-13.21,0,-7.95,51.8336647,5.2137814,0,1,2,0,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 02:15:00+00:00,-2.47e-11,12.82912087,-13.19,0,-7.91,51.8336647,5.2137814,0,1,2,15,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 02:30:00+00:00,0.0,12.60641909,-12.66,0,-7.92,51.8336647,5.2137814,0,1,2,30,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 02:45:00+00:00,15811.18457,12.3837173,-12.34,0,-7.81,51.8336647,5.2137814,0,1,2,45,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 03:00:00+00:00,31622.36914,12.16101551,-12.66,0,-7.91,51.8336647,5.2137814,0,1,3,0,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 03:15:00+00:00,47433.55371,11.96841431,-12.71,0,-7.95,51.8336647,5.2137814,0,1,3,15,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 03:30:00+00:00,63244.73828,11.7758131,-13.02,0,-7.95,51.8336647,5.2137814,0,1,3,30,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 03:45:00+00:00,140503.874,11.5832119,-12.19,0,-7.94,51.8336647,5.2137814,0,1,3,45,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 04:00:00+00:00,217763.0098,11.39061069,-11.85,0,-7.94,51.8336647,5.2137814,0,1,4,0,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 04:15:00+00:00,295022.1455,11.50349426,-12.09,0,-7.94,51.8336647,5.2137814,0,1,4,15,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 04:30:00+00:00,372281.2813,11.61637783,-12.33,0,-7.95,51.8336647,5.2137814,0,1,4,30,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 04:45:00+00:00,411674.2422,11.7292614,-12.49,0,-7.96,51.8336647,5.2137814,0,1,4,45,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
2021-07-31 05:00:00+00:00,451067.2031,11.84214497,-10.64,0,-7.09,51.8336647,5.2137814,0,1,5,0,507009741831.6173,11.511666934358251,47.48303763261809,7576.6743575069295,0.03610269128124517,0.07332291409889573,0.0,-7.99,0.0,0.09
