datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,lat,lon,solar_on,wind_on,Hour,Minute,var0,var1,var2,sem0,sem1,sem2,min0,min1,max0,max1
2021-08-07 07:30:00+00:00,2027606.0,7.991899014,-8.86,-4.22,0,53.0237249,5.6512546,1,0,7,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 07:45:00+00:00,1836784.75,7.878085375,-7.87,-3.81,0,53.0237249,5.6512546,1,0,7,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 08:00:00+00:00,1645963.5,7.764271736,-6.42,-3.38,0,53.0237249,5.6512546,1,0,8,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 08:15:00+00:00,1455142.25,7.82611084,-5.63,-3.16,0,53.0237249,5.6512546,1,0,8,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 08:30:00+00:00,1264321.0,7.887949944,-5.79,-2.76,0,53.0237249,5.6512546,1,0,8,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 08:45:00+00:00,1417579.5,7.949789047,-8.59,-3.1,0,53.0237249,5.6512546,1,0,8,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 09:00:00+00:00,1570838.0,8.011628151,-10.55,-4.3,0,53.0237249,5.6512546,1,0,9,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 09:15:00+00:00,1724096.5,7.825413465,-10.49,-3.19,0,53.0237249,5.6512546,1,0,9,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 09:30:00+00:00,1877355.0,7.63919878,-11.21,-2.71,0,53.0237249,5.6512546,1,0,9,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 09:45:00+00:00,2112692.375,7.452984095,-9.89,-2.06,0,53.0237249,5.6512546,1,0,9,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 10:00:00+00:00,2348029.75,7.266769409,-11.61,-4.05,0,53.0237249,5.6512546,1,0,10,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
