datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,lat,lon,solar_on,wind_on,Hour,Minute,var0,var1,var2,sem0,sem1,sem2,min0,min1,max0,max1
2021-07-31 00:15:00+00:00,5.68e-11,13.76115918,-9.66,0,-5.48,52.847,5.043,0,1,0,15,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 00:30:00+00:00,5.68e-11,13.99997187,-7.87,0,-4.91,52.847,5.043,0,1,0,30,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 00:45:00+00:00,1.42e-11,14.23878455,-5.87,0,-3.84,52.847,5.043,0,1,0,45,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 01:00:00+00:00,-2.84e-11,14.47759724,-5.16,0,-3.58,52.847,5.043,0,1,1,0,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 01:15:00+00:00,-7.1e-11,14.40671158,-2.73,0,-2.94,52.847,5.043,0,1,1,15,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 01:30:00+00:00,-1.14e-10,14.33582592,-1.93,0,-2.57,52.847,5.043,0,1,1,30,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 01:45:00+00:00,-8.52e-11,14.26494026,-4.12,0,-3.57,52.847,5.043,0,1,1,45,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 02:00:00+00:00,-5.68e-11,14.1940546,-5.36,0,-4.24,52.847,5.043,0,1,2,0,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 02:15:00+00:00,-2.84e-11,14.36975479,-6.04,0,-4.44,52.847,5.043,0,1,2,15,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 02:30:00+00:00,0.0,14.54545498,-6.14,0,-4.17,52.847,5.043,0,1,2,30,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
2021-07-31 02:45:00+00:00,1917.184937,14.72115517,-5.8,0,-3.89,52.847,5.043,0,1,2,45,466305938802.11383,13.589422759806462,18.242131173337782,7266.176502772435,0.039225724572978744,0.04544731777160622,0.0,-5.82,0.0,0.06
